,id,title,type,age_certification,runtime,release_year,seasons,imdb_score,imdb_votes
76058,tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,,96,2021,0.0,6.8,401.0
76073,tm1011188,Meskina,MOVIE,,98,2021,0.0,5.6,913.0
76101,tm1023388,Madame Claude,MOVIE,,112,2021,0.0,5.4,3402.0
76115,tm1049290,In for a Murder,MOVIE,,105,2021,0.0,5.3,1484.0
76169,tm1030241,Kurup,MOVIE,,155,2021,0.0,7.1,12251.0
76182,tm1073555,Thimmarusu: Assignment Vali,MOVIE,,127,2021,0.0,7.2,1544.0
76201,tm1116525,Just Short of Perfect,MOVIE,,94,2021,0.0,5.3,1007.0
76220,tm1019865,Wild Dog,MOVIE,,145,2021,0.0,6.1,2283.0
76241,tm1041329,One Second,MOVIE,,88,2021,0.0,4.7,378.0
76251,tm1013111,1000 Miles from Christmas,MOVIE,,102,2021,0.0,5.7,1502.0
76275,tm1027639,Annaatthe,MOVIE,,163,2021,0.0,4.0,9643.0
76278,tm1128292,Michael Che: Shame the Devil,MOVIE,,58,2021,0.0,6.4,1091.0
76299,tm869475,Pagglait,MOVIE,,114,2021,0.0,6.9,9287.0
76309,tm1179579,In Good Hands,MOVIE,,104,2022,0.0,5.6,2618.0
76310,tm1040733,In Our Mothers' Gardens,MOVIE,,84,2021,0.0,8.6,132.0
76318,tm1080114,Hostage House,MOVIE,,90,2021,0.0,3.9,860.0
76322,tm983730,Amy Tan: Unintended Memoir,MOVIE,,101,2021,0.0,7.7,321.0
76340,tm1067260,Tughlaq Durbar,MOVIE,,145,2021,0.0,5.4,1605.0
76342,tm1082515,Untold: Caitlyn Jenner,MOVIE,R,69,2021,0.0,6.4,2456.0
76348,tm1142245,Kadaseela Biriyani,MOVIE,,115,2021,0.0,7.5,1315.0
76367,tm1109843,Meenakshi Sundareshwar,MOVIE,,141,2021,0.0,7.1,17366.0
76378,tm1092075,Forever Rich,MOVIE,R,90,2021,0.0,5.5,1025.0
76393,tm1092309,We Couldn't Become Adults,MOVIE,,124,2021,0.0,6.4,706.0
76408,tm886193,Laabam,MOVIE,,144,2021,0.0,3.4,799.0
76415,tm1124066,Carlos Ballarta: False Prophet,MOVIE,,63,2021,0.0,6.7,132.0
76418,tm1171107,Surviving Paradise: A Family Tale,MOVIE,,78,2022,0.0,7.5,612.0
76423,tm1104252,Escape the Undertaker,MOVIE,,31,2021,0.0,4.2,926.0
76457,tm1038364,Ghost Lab,MOVIE,,117,2021,0.0,5.1,1424.0
76474,ts316882,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,TV-MA,47,2021,1.0,7.6,195.0
76490,tm998238,The Humans & the Mongoose,MOVIE,,120,2021,0.0,5.4,995.0
76503,tm1064988,Zero to Hero,MOVIE,,103,2021,0.0,6.7,842.0
76505,tm1119172,Puff: Wonders of the Reef,MOVIE,PG,59,2021,0.0,7.1,796.0
76518,tm1095880,You vs. Wild: Out Cold,MOVIE,,25,2021,0.0,5.4,309.0
76521,tm1118234,Lords of Scam,MOVIE,R,105,2021,0.0,6.3,641.0
76537,ts319303,He's Expecting,SHOW,TV-PG,26,2022,1.0,2.0,3019.0
76548,tm1119015,Love Like the Falling Petals,MOVIE,,128,2022,0.0,6.3,424.0
76576,tm1106900,A World Without,MOVIE,,106,2021,0.0,3.8,357.0
76588,tm1024535,The Guardian,MOVIE,,127,2021,0.0,5.7,347.0
76596,tm958688,Love Me Instead,MOVIE,,124,2021,0.0,7.0,2592.0
76610,tm1054462,The Land,MOVIE,,103,2021,0.0,6.1,473.0
76615,tm1043655,One Lagos Night,MOVIE,,103,2021,0.0,6.6,17.0
76623,ts282876,"Nevenka, Breaking The Silence",SHOW,TV-14,38,2021,1.0,6.9,674.0
76629,tm1107850,Sharkdog’s Fintastic Halloween,MOVIE,,24,2021,0.0,6.5,37.0
76642,tm1111616,David and the Elves,MOVIE,,106,2021,0.0,5.2,695.0
76651,tm1091284,Ankahi Kahaniya,MOVIE,,110,2021,0.0,5.5,876.0
76654,tm1172600,11M,MOVIE,,92,2022,0.0,7.0,1868.0
76695,tm1068632,Bartkowiak,MOVIE,,91,2021,0.0,5.1,1205.0
76712,tm1045603,The House of Flowers: The Movie,MOVIE,R,86,2021,0.0,5.5,851.0
76730,tm1033369,Plastic Island,MOVIE,,102,2021,0.0,8.0,22.0
76745,tm1114350,Story of Dinda: Second Chance of Happiness,MOVIE,,59,2021,0.0,5.6,46.0
76782,tm996010,Still Out of My League,MOVIE,,113,2021,0.0,5.5,810.0
76784,tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,MOVIE,,94,2021,0.0,6.6,7921.0
76828,tm1036797,Sardar Ka Grandson,MOVIE,,140,2021,0.0,4.2,4539.0
76837,tm1027177,Sarbath,MOVIE,,112,2021,0.0,5.6,266.0
76872,tm988879,Tony Parker: The Final Shot,MOVIE,,98,2021,0.0,6.8,1400.0
76886,tm1033635,Sisters on Track,MOVIE,PG,96,2021,0.0,5.8,199.0
76900,tm1115392,Shyam Singha Roy,MOVIE,,155,2021,0.0,7.7,11655.0
76910,tm1076198,Blue Dream: The Road to Wembley,MOVIE,,61,2021,0.0,7.1,792.0
76914,tm1064193,Private Network: Who Killed Manuel Buendía?,MOVIE,,100,2021,0.0,6.8,224.0
76916,tm1159947,Mo Gilligan: There's Mo to Life,MOVIE,,65,2022,0.0,5.8,236.0
76924,tm1120636,Johnny Test's Ultimate Meatloaf Quest,MOVIE,G,20,2021,0.0,7.1,26.0
76970,tm1029314,Have You Ever Seen Fireflies?,MOVIE,,113,2021,0.0,6.1,5024.0
76972,tm1130275,Mo Amer: Mohammed in Texas,MOVIE,,64,2021,0.0,6.5,652.0
76974,tm1150727,Kapil Sharma: I'm Not Done Yet,MOVIE,R,54,2022,0.0,6.9,3950.0
76986,tm1111559,Grumpy Christmas,MOVIE,,87,2021,0.0,4.4,355.0
77009,tm1015884,African America,MOVIE,,96,2021,0.0,5.2,68.0
77011,tm1146635,Daiki Tsuneta: Tokyo Chaotic,MOVIE,,89,2021,0.0,7.5,19.0
77023,tm1121098,Will You Marry?,MOVIE,,86,2021,0.0,4.9,58.0
77033,tm1023438,Trapped,MOVIE,,77,2021,0.0,6.4,10.0
77035,tm1119331,Haroun,MOVIE,,76,2021,0.0,6.3,68.0
77045,tm965758,Brother in Love 2,MOVIE,,118,2021,0.0,6.5,2328.0
77058,ts284885,Abla Fahita: Drama Queen,SHOW,TV-14,25,2021,1.0,6.5,446.0
77060,tm1120766,Angèle,MOVIE,R,84,2021,0.0,7.0,518.0
77069,tm1091823,Boomika,MOVIE,,122,2021,0.0,5.5,2553.0
77079,tm1068777,Bankrolled,MOVIE,,97,2021,0.0,4.0,312.0
77084,tm988801,June & Kopi,MOVIE,,90,2021,0.0,6.3,554.0
77088,tm1160938,Adam by Eve: A Live in Animation,MOVIE,PG-13,58,2022,0.0,6.1,378.0
77097,tm998544,Here and There,MOVIE,,98,2021,0.0,6.7,52.0
77112,tm1004011,Time to Dance,MOVIE,,2,2021,0.0,2.2,963.0
77133,tm1131895,Love Is Color Blind,MOVIE,,115,2021,0.0,6.1,661.0
77149,tm1098060,Shadow Parties,MOVIE,,116,2021,0.0,6.2,9.0
77153,tm1089595,Ayinla,MOVIE,,119,2021,0.0,8.1,23.0
77155,tm1025616,Loyiso Gola: Unlearning,MOVIE,,60,2021,0.0,5.9,206.0
77182,tm1018592,A Perfect Fit,MOVIE,,112,2021,0.0,5.3,585.0
77226,tm863829,Ali & Ratu Ratu Queens,MOVIE,,100,2021,0.0,7.0,1233.0
77236,tm1068720,D.O.D.: Day of Destiny,MOVIE,,110,2021,0.0,5.0,42.0
77247,tm1106888,Meeting Point,MOVIE,,90,2021,0.0,4.2,469.0
77269,tm1045883,Trippin’ with the Kandasamys,MOVIE,,93,2021,0.0,4.9,376.0
77286,tm1147041,Chief Daddy 2: Going for Broke,MOVIE,,112,2021,0.0,3.0,144.0
77305,tm1045018,Clash,MOVIE,,88,2021,0.0,6.1,34.0
77314,tm987730,Tribhanga,MOVIE,,95,2021,0.0,6.2,2922.0
77341,tm1038025,Slay,MOVIE,,93,2021,0.0,3.2,103.0
77363,tm986017,Gatao: The Last Stray,MOVIE,,120,2021,0.0,5.9,266.0
77370,tm988613,Madam Chief Minister,MOVIE,,123,2021,0.0,4.8,1769.0
77375,tm1080697,Binti,MOVIE,,99,2021,0.0,5.6,122.0
77377,tm1046969,Myriam Fares: The Journey,MOVIE,,72,2021,0.0,2.3,167.0
77381,tm1099320,Convergence: Courage in a Crisis,MOVIE,R,113,2021,0.0,5.4,262.0
77406,tm982470,Stuck Apart,MOVIE,R,96,2021,0.0,6.0,10515.0
77408,ts270616,We Are: The Brooklyn Saints,SHOW,TV-14,47,2021,1.0,6.5,162.0
77418,tm1204412,"Let's Tie the Knot, Honey!",MOVIE,,99,2022,0.0,4.4,26.0
77426,tm1049317,Upcoming Summer,MOVIE,,115,2021,0.0,6.7,486.0
77428,tm1201341,"Rodrigo Sant'anna: I'm Here, I'm Queer!",MOVIE,,63,2022,0.0,2.6,29.0
77435,tm1110212,Little Big Mouth,MOVIE,,94,2021,0.0,3.9,178.0
77446,tm1122095,A Naija Christmas,MOVIE,,121,2021,0.0,4.7,342.0
77451,tm1183575,Celeb Five: Behind the Curtain,MOVIE,,55,2022,0.0,4.7,29.0
77489,tm1121084,Izla,MOVIE,,85,2021,0.0,3.7,115.0
77491,tm1082795,Lokillo: Nothing's the Same,MOVIE,,64,2021,0.0,4.7,53.0
77494,tm1063339,Lee Su-geun: The Sense Coach,MOVIE,,45,2021,0.0,4.1,38.0
77497,tm1037800,Soy Rada: Serendipity,MOVIE,,70,2021,0.0,6.2,78.0
77517,tm918777,Geez & Ann,MOVIE,,105,2021,0.0,5.0,290.0
77535,tm1020293,Dearest Boy,MOVIE,,91,2021,0.0,6.0,276.0
77547,ts287729,Alma Matters: Inside the IIT Dream,SHOW,TV-MA,49,2021,1.0,8.3,2346.0
77565,tm851599,Tersanjung: The Movie,MOVIE,,114,2021,0.0,5.8,216.0
77586,tm1110241,Kaaval,MOVIE,,148,2021,0.0,5.1,1497.0
77590,tm993616,The Tambour of Retribution,MOVIE,,92,2021,0.0,6.8,1007.0
77607,tm831387,What Happened to Mr Cha?,MOVIE,,102,2021,0.0,4.3,357.0
77618,tm878575,The Heartbreak Club,MOVIE,,101,2021,0.0,6.3,196.0
77631,tm1099969,Angeliena,MOVIE,,95,2021,0.0,7.3,1164.0
77650,tm846586,Layla Majnun,MOVIE,,119,2021,0.0,6.0,277.0
77659,ts288861,Let's Eat,SHOW,TV-14,60,2021,1.0,8.2,5.0
77670,tm996479,Tuesdays And Fridays,MOVIE,,106,2021,0.0,4.4,792.0
77675,tm1091956,A Faraway Land,MOVIE,,101,2021,0.0,5.0,136.0
77706,tm985747,I Missed You,MOVIE,,96,2021,0.0,5.7,250.0
77716,tm959213,My Amanda,MOVIE,,89,2021,0.0,5.7,308.0
77730,tm1040816,Momshies! Your Soul is Mine,MOVIE,,108,2021,0.0,5.8,27.0
77739,tm1053409,Happiness Ever After,MOVIE,,99,2021,0.0,4.2,163.0
77744,tm1165179,Kongsi Raya,MOVIE,,102,2022,0.0,7.0,66.0
77761,tm985215,Princess 'Daya'Reese,MOVIE,,115,2021,0.0,7.1,50.0
77777,tm1097142,My Bride,MOVIE,,93,2021,0.0,5.0,327.0
77789,tm1014599,Fine Wine,MOVIE,,100,2021,0.0,6.8,45.0
77800,tm1059008,Lokillo,MOVIE,,90,2021,0.0,3.8,68.0
77804,ts33559,Shaun the Sheep,SHOW,TV-G,7,2007,6.0,8.1,28.0
77806,ts42914,Zig and Sharko,SHOW,,9,2010,3.0,6.8,671.0
77807,ts14102,Bo on the Go!,SHOW,,22,2007,4.0,4.2,123.0
77808,ts74931,Kung Fu Panda Awesome Secrets,SHOW,TV-PG,32,2008,1.0,7.1,59.0
77809,ts56589,Tayo the Little Bus,SHOW,TV-Y,11,2010,6.0,5.3,158.0
77810,ts98353,DreamWorks Spooky Stories,SHOW,TV-PG,26,2009,1.0,6.2,19.0
77811,ts13411,Cocaine,SHOW,TV-14,49,2005,1.0,7.1,61.0
77812,ts1464,The Cartel,SHOW,TV-MA,44,2008,2.0,8.0,774.0
77813,ts137477,Behind Enemy Lines,SHOW,TV-14,49,2001,1.0,7.2,43.0
77814,ts204466,Pecados capitales,SHOW,TV-MA,0,2002,1.0,8.5,195.0
77815,ts178360,El cartel 2 - La guerra total,SHOW,TV-MA,44,2010,1.0,6.7,231.0
77816,ts56595,Cocomong,SHOW,TV-Y,13,2008,4.0,5.6,11.0
77817,ts160526,Khawatir,SHOW,TV-14,19,2005,11.0,9.5,3115.0
77818,tm712151,Laugh Out Loud,MOVIE,,60,2003,0.0,7.0,13.0
77820,ts126804,My MVP Valentine,SHOW,TV-PG,69,2002,1.0,6.8,28.0
77822,tm481594,Bheem vs Aliens,MOVIE,G,69,2010,0.0,7.6,38.0
77824,ts278,Black Mirror,SHOW,TV-MA,59,2011,5.0,8.8,526383.0
77825,ts55532,LEGO Friends,SHOW,TV-Y,16,2012,5.0,7.6,20.0
77826,ts191698,Little Baby Bum,SHOW,TV-Y,7,2011,4.0,6.4,94.0
77827,ts35426,LEGO City,SHOW,TV-G,4,2011,3.0,5.0,37.0
77828,ts58528,Inside West Coast Customs,SHOW,TV-PG,43,2011,8.0,7.3,44.0
77829,ts167724,Meet the Adebanjos,SHOW,TV-PG,25,2012,3.0,7.6,81.0
77830,ts99814,Masameer,SHOW,TV-MA,14,2011,1.0,8.2,687.0
77831,ts158608,The Ultimate Braai Master,SHOW,TV-PG,45,2012,5.0,8.1,36.0
77832,tm200838,Chhota Bheem In Dholakpur to Kathmandu,MOVIE,G,70,2012,0.0,7.9,50.0
77833,tm339197,Chota Bheem Aur Ganesh in the Amazing Odyssey,MOVIE,G,65,2012,0.0,7.8,13.0
77835,tm529723,Chhota Bheem and the Broken Amulet,MOVIE,,63,2012,0.0,7.7,17.0
77836,tm481509,Chhota Bheem Master of Shaolin,MOVIE,G,75,2011,0.0,6.1,128.0
77837,ts98110,Dreamworks How to Train Your Dragon Legends,SHOW,,23,2013,1.0,7.3,273.0
77838,ts521,Black Ink Crew New York,SHOW,TV-14,43,2013,10.0,4.6,468.0
77839,ts53641,Lalaloopsy,SHOW,TV-Y,23,2013,3.0,6.5,104.0
77840,ts88394,Moving Art,SHOW,,28,2014,3.0,8.6,454.0
77841,ts122290,Dharmakshetra,SHOW,TV-14,44,2014,1.0,8.3,273.0
77842,tm348393,When Love Happens,MOVIE,,109,2014,0.0,4.8,129.0
77843,tm610571,Diamonds in the Sky,MOVIE,,132,2014,0.0,7.4,10.0
77844,tm529733,Chhota Bheem and the ShiNobi Secret,MOVIE,G,63,2013,0.0,8.6,6.0
77845,tm587320,El Mago Pop,MOVIE,,44,2013,0.0,6.8,21.0
77847,tm250364,Chhota Bheem in the Incan Adventure,MOVIE,G,64,2013,0.0,7.5,32.0
77849,tm528043,Chhota Bheem the Crown of Valhalla,MOVIE,,64,2013,0.0,7.6,15.0
77851,tm250247,Chhota Bheem & Krishna vs Zimbara,MOVIE,G,64,2013,0.0,9.1,16.0
77852,tm528044,Chhota Bheem Neeli Pahaadi,MOVIE,G,63,2013,0.0,8.7,10.0
77853,tm481846,Chhota Bheem Dus pe Dus,MOVIE,G,62,2014,0.0,5.1,23.0
77855,tm681614,Grandmother's Farm,MOVIE,,71,2013,0.0,2.9,78.0
77856,ts107543,Mystic Whispers,SHOW,TV-14,26,2014,1.0,6.9,17.0
77857,ts261583,Ojo's in d' House,SHOW,,24,2013,1.0,6.1,11.0
77858,ts37143,Alone,SHOW,TV-MA,51,2015,9.0,8.4,5037.0
77859,ts82825,La Casa,SHOW,TV-MA,47,2015,1.0,7.7,23.0
77860,ts35256,Chef's Table,SHOW,TV-MA,50,2015,7.0,8.5,15352.0
77861,ts119087,Sunny Bunnies,SHOW,TV-Y,3,2015,5.0,6.7,97.0
77862,ts54110,Puffin Rock,SHOW,TV-Y,11,2015,2.0,8.6,919.0
77863,ts77654,Care Bears and Cousins,SHOW,TV-Y,22,2015,2.0,6.8,83.0
77864,ts86021,Molang,SHOW,TV-G,3,2015,3.0,8.3,367.0
77865,ts54100,World of Winx,SHOW,TV-Y7,24,2016,2.0,6.6,727.0
77866,ts75829,Lego Bionicle: The Journey to One,SHOW,TV-Y7,20,2016,2.0,5.4,177.0
77867,ts54156,Chef's Table: France,SHOW,TV-14,46,2016,1.0,8.2,1734.0
77868,ts81483,Simon,SHOW,TV-Y,5,2016,2.0,7.0,129.0
77869,ts52943,The Sound of Your Heart,SHOW,,26,2016,2.0,8.2,1127.0
77870,ts87884,Sons of the Caliphate,SHOW,TV-14,0,2015,1.0,7.4,33.0
77871,ts52988,Captive,SHOW,,63,2016,1.0,6.8,742.0
77872,ts42011,Cheer Squad,SHOW,TV-PG,42,2016,1.0,7.2,167.0
77873,ts127430,StoryBots Super Songs,SHOW,TV-Y,21,2016,1.0,8.7,170.0
77875,ts81898,Kazoops!,SHOW,,13,2016,3.0,7.4,122.0
77876,tm456667,Black,MOVIE,,90,2015,0.0,4.3,74.0
77877,ts43258,Stories by Rabindranath Tagore,SHOW,TV-PG,43,2015,1.0,8.7,1323.0
77878,ts82327,Три кота,SHOW,TV-Y,5,2015,3.0,7.0,101.0
77879,ts248736,The Governor,SHOW,TV-14,45,2016,1.0,7.3,103.0
77881,tm528287,Chhota Bheem in African Safari,MOVIE,,62,2015,0.0,6.5,12.0
77882,tm247396,Virunga: Gorillas in Peril,MOVIE,,28,2015,0.0,6.6,32.0
77883,tm562821,Grandmother's Farm Part 2,MOVIE,,80,2015,0.0,5.4,61.0
77885,ts91990,The Creative Indians,SHOW,TV-MA,29,2016,4.0,8.3,45.0
77886,ts249161,Tariqi: My Way,SHOW,TV-14,41,2015,1.0,7.1,148.0
77887,ts107658,Mind Game,SHOW,TV-14,44,2015,1.0,7.5,12.0
77888,ts56648,The Keepers,SHOW,TV-MA,56,2017,1.0,8.2,14.0
77889,ts88783,Bakugan: Battle Planet,SHOW,TV-Y7,20,2018,4.0,4.9,225.0
77890,ts82281,Zoids Wild,SHOW,TV-Y7,21,2018,1.0,6.2,27.0
77891,ts81344,Explained,SHOW,TV-MA,21,2018,3.0,8.0,9079.0
77892,ts215037,Minecraft: Story Mode,SHOW,TV-PG,52,2018,1.0,5.6,347.0
77893,ts55231,Abstract: The Art of Design,SHOW,TV-14,45,2017,2.0,8.4,5306.0
77894,ts113109,Numberblocks,SHOW,TV-Y,5,2017,5.0,8.6,212.0
77895,ts56670,Hot Girls Wanted: Turned On,SHOW,TV-MA,47,2017,1.0,6.6,2210.0
77896,ts85686,The Casketeers,SHOW,TV-14,22,2018,5.0,7.4,459.0
77897,ts87043,Transformers: Rescue Bots Academy,SHOW,TV-Y,12,2018,2.0,6.2,108.0
77898,ts90994,Chip and Potato,SHOW,TV-Y,17,2018,3.0,6.3,158.0
77899,ts85138,Dogs,SHOW,TV-PG,50,2018,2.0,8.0,1282.0
77900,ts86682,7 Days Out,SHOW,TV-PG,47,2018,1.0,6.7,544.0
77901,ts95569,Rainbow Rangers,SHOW,TV-Y,22,2018,2.0,4.4,195.0
77902,ts228255,Cry Babies Magic Tears,SHOW,TV-Y,4,2018,2.0,5.2,43.0
77903,ts90869,Love Daily,SHOW,,18,2018,1.0,6.1,157.0
77904,ts83457,Cleo & Cuquin,SHOW,TV-Y,7,2018,2.0,8.1,98.0
77906,ts85967,Bumping Mics with Jeff Ross & Dave Attell,SHOW,TV-MA,36,2018,1.0,7.7,1167.0
77907,ts118696,Robot Trains,SHOW,TV-Y7,13,2017,3.0,6.2,89.0
77908,ts82867,Becoming Champions,SHOW,TV-G,51,2018,1.0,6.7,396.0
77909,tm375302,Derren Brown: The Push,MOVIE,,69,2018,0.0,7.5,3637.0
77910,ts80030,Fastest Car,SHOW,TV-MA,44,2018,2.0,7.1,1330.0
77911,ts111582,The Platform,SHOW,TV-14,45,2018,2.0,5.4,8.0
77912,ts85126,The Degenerates,SHOW,,24,2018,2.0,6.2,680.0
77913,ts83925,Boca Juniors Confidential,SHOW,,42,2018,1.0,6.3,352.0
77914,ts83554,Inside the Criminal Mind,SHOW,TV-MA,49,2018,1.0,5.4,1014.0
77915,ts119730,Luo Bao Bei,SHOW,TV-Y,11,2018,1.0,8.0,38.0
77917,ts79330,Girls Incarcerated,SHOW,TV-MA,43,2018,2.0,7.2,1097.0
77918,ts82085,Ainori Love Wagon: Asian Journey,SHOW,,30,2017,2.0,6.8,276.0
77919,ts78692,Rapture,SHOW,TV-MA,58,2018,1.0,5.4,11.0
77920,ts81596,Black Crows,SHOW,TV-MA,33,2017,1.0,5.3,308.0
77921,ts84038,Battlefish,SHOW,,43,2018,1.0,7.1,428.0
77922,ts84782,Larva Island,SHOW,TV-Y7,8,2018,2.0,6.5,430.0
77923,ts83204,Million Pound Menu,SHOW,,60,2018,2.0,6.6,565.0
77924,ts82559,Amazing Interiors,SHOW,TV-PG,26,2018,1.0,6.6,802.0
77925,ts81944,The Comedy Lineup,SHOW,TV-MA,15,2018,2.0,5.9,461.0
77926,ts89372,Titipo Titipo,SHOW,TV-Y,18,2018,2.0,6.8,20.0
77927,tm476960,El testigo,MOVIE,,76,2018,0.0,8.1,213.0
77928,ts75491,Fire Chasers,SHOW,,55,2017,1.0,6.5,371.0
77929,ts85217,Motown Magic,SHOW,TV-Y,15,2018,2.0,7.9,294.0
77931,ts265844,#ABtalks,SHOW,TV-PG,68,2018,1.0,9.6,7.0
77932,ts83710,First and Last,SHOW,TV-MA,41,2018,1.0,6.7,423.0
77933,ts95274,Age of Tanks,SHOW,TV-PG,54,2017,1.0,7.3,900.0
77934,ts101883,Regiment Diaries,SHOW,TV-PG,42,2018,2.0,8.6,84.0
77935,ts82323,On Children,SHOW,,98,2018,1.0,7.2,388.0
77937,tm858471,The Bridge,MOVIE,,115,2017,0.0,5.6,38.0
77939,tm404449,Ayotzinapa: The Turtle's Pace,MOVIE,,80,2018,0.0,7.4,206.0
77940,ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,SHOW,TV-Y,30,2017,1.0,4.2,9.0
77941,ts272185,Running Man,SHOW,,11,2017,1.0,8.5,36.0
77942,ts82564,Jimmy: The True Story of a True Idiot,SHOW,TV-MA,46,2018,1.0,6.8,78.0
77943,ts113031,Droppin' Cash: Los Angeles,SHOW,TV-MA,23,2018,2.0,3.4,117.0
77945,ts119220,The Hollywood Masters,SHOW,TV-MA,34,2017,3.0,7.2,87.0
77946,ts83407,Follow This,SHOW,TV-MA,18,2018,3.0,4.9,711.0
77949,tm345960,Alan Saldaña: mi vida de pobre,MOVIE,,53,2017,0.0,6.3,71.0
77950,tm307383,Ghost Hunting,MOVIE,,94,2017,0.0,7.1,222.0
77952,tm369210,Ricardo Quevedo: Hay gente así,MOVIE,,58,2018,0.0,6.3,105.0
77953,tm368284,Arango y Sanint: Ríase el show,MOVIE,,62,2018,0.0,4.0,42.0
77955,ts229123,Little Singham,SHOW,,12,2018,2.0,3.5,99.0
77956,tm840936,Zoé: Panoramas,MOVIE,PG,89,2017,0.0,6.8,78.0
77957,ts78444,Luna Petunia Return to Amazia,SHOW,TV-Y,24,2018,2.0,4.8,47.0
77958,tm1146751,Bahasha,MOVIE,,85,2018,0.0,7.0,24.0
77959,ts84555,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,TV-MA,50,2017,2.0,6.6,145.0
77960,tm306680,Grillo vs Grillo,MOVIE,,95,2017,0.0,5.3,130.0
77961,tm491499,Fan of Amoory,MOVIE,G,91,2018,0.0,6.0,38.0
77962,tm493814,Satria Heroes: Revenge of the Darkness,MOVIE,,92,2017,0.0,4.4,69.0
77963,tm834886,Wedy Atkalam,MOVIE,,72,2018,0.0,5.7,18.0
77964,ts88361,"Love, Death & Robots",SHOW,TV-MA,13,2019,3.0,8.4,131937.0
77965,ts86912,Surviving R. Kelly,SHOW,TV-14,59,2019,2.0,7.5,4906.0
77966,ts241486,Pokémon Journeys: The Series,SHOW,TV-PG,22,2020,1.0,6.9,563.0
77967,ts89339,Selling Sunset,SHOW,TV-MA,36,2019,5.0,6.4,6217.0
77968,ts281928,Unsolved Mysteries,SHOW,TV-MA,49,2020,2.0,7.3,9492.0
77969,ts227305,Tiger King,SHOW,TV-MA,44,2020,2.0,7.5,77790.0
77970,ts187541,Hotel Del Luna,SHOW,TV-14,80,2019,1.0,8.2,8405.0
77971,ts89347,Street Food,SHOW,TV-G,31,2019,2.0,7.9,2760.0
77972,ts86978,Power Rangers Beast Morphers,SHOW,TV-Y7,22,2019,2.0,6.5,602.0
77973,ts223308,Astronomy Club: The Sketch Show,SHOW,TV-MA,20,2019,1.0,6.9,598.0
77974,ts252856,Challenger: The Final Flight,SHOW,TV-14,45,2020,1.0,7.8,6927.0
77975,ts237096,Trial by Media,SHOW,TV-MA,62,2020,1.0,7.1,3172.0
77976,ts252341,Chef's Table: BBQ,SHOW,TV-14,44,2020,1.0,7.8,1006.0
77977,ts113637,The Alcàsser Murders,SHOW,TV-MA,61,2019,1.0,7.1,2127.0
77978,tm680024,Surviving R. Kelly: The Impact,MOVIE,,120,2019,0.0,6.1,100.0
77979,ts252122,The Possessed,SHOW,TV-MA,9,2020,1.0,5.7,931.0
77980,ts88744,Losers,SHOW,TV-MA,8,2019,1.0,7.6,1766.0
77981,ts217719,Basketball or Nothing,SHOW,TV-PG,34,2019,1.0,7.4,623.0
77982,ts255104,Deaf U,SHOW,TV-MA,19,2020,1.0,6.4,466.0
77983,ts223982,Until Dawn,SHOW,,21,2020,1.0,2.4,149.0
77984,ts88336,Dating Around,SHOW,,27,2019,2.0,6.3,1208.0
77985,ts103209,Exhibit A,SHOW,TV-14,36,2019,1.0,6.3,1055.0
77986,ts226617,The Innocence Files,SHOW,TV-MA,64,2020,1.0,8.0,2622.0
77987,tm853113,Thomas & Friends: Marvelous Machinery,MOVIE,,59,2020,0.0,6.1,16.0
77989,ts107963,Restaurants on the Edge,SHOW,TV-14,47,2019,2.0,6.8,978.0
77990,ts236388,The Circle France,SHOW,,47,2020,1.0,7.4,719.0
77991,ts312044,Beyblade Burst Surge,SHOW,TV-Y,23,2020,1.0,8.3,30.0
77992,ts221174,Ricky Zoom,SHOW,TV-Y,12,2019,2.0,6.3,95.0
77993,ts269442,The Surgeon's Cut,SHOW,TV-14,54,2020,1.0,8.5,1027.0
77994,ts251615,(Un)Well,SHOW,TV-MA,52,2020,1.0,6.4,1068.0
77997,ts251512,Immigration Nation,SHOW,TV-MA,63,2020,1.0,7.4,1112.0
77998,ts222325,Magical Andes,SHOW,,34,2019,2.0,7.8,538.0
77999,ts251272,Skin Decision: Before and After,SHOW,TV-MA,40,2020,1.0,5.8,413.0
78000,ts227412,Shaun the Sheep: Adventures from Mossy Bottom,SHOW,TV-Y7,12,2020,1.0,8.1,572.0
78001,ts233530,Win the Wilderness: Alaska,SHOW,,59,2020,1.0,6.9,739.0
78002,ts351349,Street Food: Latin America,SHOW,TV-PG,35,2020,1.0,7.8,1313.0
78004,ts269844,Paava Kadhaigal,SHOW,,37,2020,1.0,8.1,6710.0
78005,ts254767,"Whose Vote Counts, Explained",SHOW,TV-PG,25,2020,1.0,7.3,1158.0
78006,ts268592,Beyblade Burst Rise,SHOW,,23,2019,1.0,6.0,175.0
78008,ts87361,Back with the Ex,SHOW,,45,2019,1.0,6.2,632.0
78009,ts216744,Heroes of Goo Jit Zu,SHOW,TV-Y7,12,2019,1.0,7.7,26.0
78010,ts214579,Dino Girl Gauko,SHOW,,9,2019,2.0,6.9,71.0
78011,ts236769,"Coronavirus, Explained",SHOW,TV-PG,23,2020,1.0,7.6,2254.0
